Method,Parcellation,Density,Feature,Region,Control_normalized,Gifted_normalized,Diff_gifted_minus_controls
MIND,aparc,0.15,Node Versatility,lh_transversetemporal,0.07809971264428928,0.511069937985548,0.43297022534125873
MIND,aparc,0.15,Node Versatility,rh_bankssts,0.0,0.005043548464963074,0.005043548464963074
MIND,aparc,0.15,Node Versatility,rh_caudalanteriorcingulate,0.0,0.015330399422302417,0.015330399422302417
MIND,aparc,0.15,Node Versatility,rh_caudalmiddlefrontal,0.305615741354811,0.6371176894228887,0.3315019480680777
MIND,aparc,0.15,Node Versatility,rh_cuneus,0.13094499534439963,0.12797470844116232,-0.002970286903237307
MIND,aparc,0.15,Node Versatility,rh_entorhinal,0.003725756599975978,0.005414939631153515,0.0016891830311775375
MIND,aparc,0.15,Node Versatility,rh_frontalpole,0.003725756599975978,0.005414939631153515,0.0016891830311775375
MIND,aparc,0.15,Node Versatility,rh_fusiform,0.2668686045780648,0.40028040417133204,0.1334117995932672
MIND,aparc,0.15,Node Versatility,rh_inferiorparietal,0.073918981044385,0.189560111177163,0.115641130132778
MIND,aparc,0.15,Node Versatility,rh_inferiortemporal,0.36669815829347574,0.43851206138928867,0.07181390309581293
MIND,aparc,0.15,Node Versatility,rh_insula,0.0,0.005043548464963074,0.005043548464963074
MIND,aparc,0.15,Node Versatility,rh_isthmuscingulate,0.0,0.017957810192430288,0.017957810192430288
MIND,aparc,0.15,Node Versatility,rh_lateraloccipital,0.25229651335990233,0.16303352386573725,-0.08926298949416508
MIND,aparc,0.15,Node Versatility,rh_lateralorbitofrontal,0.2538195163475301,0.4069559797636136,0.1531364634160835
MIND,aparc,0.15,Node Versatility,rh_lingual,0.16169398325461876,0.1541387492719908,-0.007555233982627946
MIND,aparc,0.15,Node Versatility,rh_medialorbitofrontal,0.4196754124421282,0.6526481844758162,0.232972772033688
MIND,aparc,0.15,Node Versatility,rh_middletemporal,0.3395824372501466,0.7164744012712865,0.3768919640211399
MIND,aparc,0.15,Node Versatility,rh_paracentral,0.13974222878432135,0.7262740835320778,0.5865318547477565
MIND,aparc,0.15,Node Versatility,rh_parahippocampal,0.3855298287994909,0.6742833694996413,0.2887535407001504
MIND,aparc,0.15,Node Versatility,rh_parsopercularis,0.46066477553222424,0.9005402812000711,0.4398755056678469
MIND,aparc,0.15,Node Versatility,rh_parsorbitalis,0.003725756599975978,0.005414939631153515,0.0016891830311775375
MIND,aparc,0.15,Node Versatility,rh_parstriangularis,0.2928544733795653,0.6145483187330948,0.32169384535352946
MIND,aparc,0.15,Node Versatility,rh_pericalcarine,0.11940545067850253,0.09945233301320078,-0.01995311766530175
MIND,aparc,0.15,Node Versatility,rh_postcentral,0.2606278846739001,0.1661213866825943,-0.09450649799130578
MIND,aparc,0.15,Node Versatility,rh_posteriorcingulate,0.0,0.015330399422302417,0.015330399422302417
MIND,aparc,0.15,Node Versatility,rh_precentral,0.10432765298878299,0.6556030151974397,0.5512753622086567
MIND,aparc,0.15,Node Versatility,rh_precuneus,0.32053419716010567,0.5345611222913597,0.214026925131254
MIND,aparc,0.15,Node Versatility,rh_rostralanteriorcingulate,0.38637037040035976,0.6012823978097956,0.21491202740943588
MIND,aparc,0.15,Node Versatility,rh_rostralmiddlefrontal,0.21053374748544948,0.41871074125558483,0.20817699377013535
MIND,aparc,0.15,Node Versatility,rh_superiorfrontal,0.17690383801304543,0.45002654796427577,0.27312270995123034
MIND,aparc,0.15,Node Versatility,rh_superiorparietal,0.293573277180031,0.43027283117660503,0.13669955399657402
MIND,aparc,0.15,Node Versatility,rh_superiortemporal,0.3644162794225818,0.7442652221474992,0.3798489427249174
MIND,aparc,0.15,Node Versatility,rh_supramarginal,0.35650781350499317,0.6326079519010953,0.27610013839610215
MIND,aparc,0.15,Node Versatility,rh_temporalpole,0.003725756599975978,0.005414939631153515,0.0016891830311775375
MIND,aparc,0.15,Node Versatility,rh_transversetemporal,0.07809971264428928,0.511069937985548,0.43297022534125873
MIND,aparc,0.15,Node Strength,lh_bankssts,0.03000522529189927,0.03043078672364831,0.0004255614317490407
MIND,aparc,0.15,Node Strength,lh_caudalanteriorcingulate,0.030079808420290885,0.022572069822301775,-0.0075077385979891095
MIND,aparc,0.15,Node Strength,lh_caudalmiddlefrontal,0.5497436593780237,0.6344510781751491,0.0847074187971254
MIND,aparc,0.15,Node Strength,lh_cuneus,0.00887782165705179,0.03859291475936694,0.029715093102315154
MIND,aparc,0.15,Node Strength,lh_entorhinal,0.021827442120189753,0.0021610939881980505,-0.019666348131991702
MIND,aparc,0.15,Node Strength,lh_frontalpole,0.0053538260358158936,0.02228785609045177,0.016934030054635875
MIND,aparc,0.15,Node Strength,lh_fusiform,0.47154132202149934,0.34493348318790207,-0.12660783883359727
MIND,aparc,0.15,Node Strength,lh_inferiorparietal,0.8695275028831801,0.8491335848023889,-0.020393918080791273
MIND,aparc,0.15,Node Strength,lh_inferiortemporal,0.6141378677278513,0.6641875767698394,0.05004970904198813
MIND,aparc,0.15,Node Strength,lh_insula,0.03298083648615981,0.03366753243635936,0.0006866959501995451
MIND,aparc,0.15,Node Strength,lh_isthmuscingulate,0.009381180035663947,0.03203687599210599,0.02265569595644204
MIND,aparc,0.15,Node Strength,lh_lateraloccipital,0.1630972123335776,0.25466060884554265,0.09156339651196505
MIND,aparc,0.15,Node Strength,lh_lateralorbitofrontal,0.3530657814731251,0.38117108871480454,0.028105307241679423
MIND,aparc,0.15,Node Strength,lh_lingual,0.062133289660426236,0.09345413941641771,0.031320849755991476
MIND,aparc,0.15,Node Strength,lh_medialorbitofrontal,0.008404719149588092,0.00810308009295502,-0.0003016390566330709
MIND,aparc,0.15,Node Strength,lh_middletemporal,0.5463238082760433,0.5209980203056168,-0.025325787970426505
MIND,aparc,0.15,Node Strength,lh_paracentral,0.03486599845741146,0.010015141586068156,-0.0248508568713433
MIND,aparc,0.15,Node Strength,lh_parahippocampal,0.0054515133393045435,0.0047903918724520175,-0.000661121466852526
MIND,aparc,0.15,Node Strength,lh_parsopercularis,0.5779018491269872,0.6173563055371818,0.03945445641019463
MIND,aparc,0.15,Node Strength,lh_parsorbitalis,0.043287369948181914,0.026190234284800818,-0.017097135663381096
MIND,aparc,0.15,Node Strength,lh_parstriangularis,0.2742059625099329,0.27546045167152083,0.001254489161587935
MIND,aparc,0.15,Node Strength,lh_pericalcarine,0.028247915317762797,0.008934812854780831,-0.019313102462981964
MIND,aparc,0.15,Node Strength,lh_postcentral,0.1667421901792518,0.13939416432741752,-0.027348025851834268
MIND,aparc,0.15,Node Strength,lh_posteriorcingulate,0.03538411356520149,0.03478951674288347,-0.000594596822318022
MIND,aparc,0.15,Node Strength,lh_precentral,0.8358483344774549,0.7842717998490226,-0.05157653462843226
MIND,aparc,0.15,Node Strength,lh_precuneus,0.8412545409168051,0.733662733752733,-0.10759180716407202
MIND,aparc,0.15,Node Strength,lh_rostralanteriorcingulate,0.02425136482073086,0.025881686819849252,0.0016303219991183927
MIND,aparc,0.15,Node Strength,lh_rostralmiddlefrontal,0.8377500589972466,0.8395068167254967,0.0017567577282500135
MIND,aparc,0.15,Node Strength,lh_superiorfrontal,0.779011705229222,0.7479157043019563,-0.03109600092726572
MIND,aparc,0.15,Node Strength,lh_superiorparietal,0.5736233038554226,0.5954402973029588,0.02181699344753618
MIND,aparc,0.15,Node Strength,lh_superiortemporal,0.407800114455535,0.4859046962083492,0.0781045817528142
MIND,aparc,0.15,Node Strength,lh_supramarginal,0.8649193489444932,0.8455480872264753,-0.01937126171801784
MIND,aparc,0.15,Node Strength,lh_temporalpole,0.020038932080397896,0.019619995002144956,-0.00041893707825294
MIND,aparc,0.15,Node Strength,lh_transversetemporal,0.02101101395692159,0.018668661707244166,-0.0023423522496774235
MIND,aparc,0.15,Node Strength,rh_bankssts,0.02254513956851604,0.023591738804168382,0.0010465992356523436
MIND,aparc,0.15,Node Strength,rh_caudalanteriorcingulate,0.007692732212975898,0.0011340930629285125,-0.006558639150047386
MIND,aparc,0.15,Node Strength,rh_caudalmiddlefrontal,0.5714586839483221,0.6520968770270946,0.08063819307877251
MIND,aparc,0.15,Node Strength,rh_cuneus,0.035457159983106355,0.04002871420973164,0.0045715542266252865
MIND,aparc,0.15,Node Strength,rh_entorhinal,0.005711861296130205,0.01761112903044968,0.011899267734319475
MIND,aparc,0.15,Node Strength,rh_frontalpole,0.02382514514327228,0.02541377111802583,0.001588625974753552
MIND,aparc,0.15,Node Strength,rh_fusiform,0.31631525738244337,0.2044906465504575,-0.11182461083198586
MIND,aparc,0.15,Node Strength,rh_inferiorparietal,0.9950370415542164,1.0,0.0049629584457836495
MIND,aparc,0.15,Node Strength,rh_inferiortemporal,0.6076383660069833,0.538409355821512,-0.06922901018547134
MIND,aparc,0.15,Node Strength,rh_insula,0.012657250105794117,0.014018241956069958,0.0013609918502758417
MIND,aparc,0.15,Node Strength,rh_isthmuscingulate,0.032238178721328996,0.032629135675094026,0.0003909569537650301
MIND,aparc,0.15,Node Strength,rh_lateraloccipital,0.3104735008529742,0.309503667163395,-0.0009698336895792026
MIND,aparc,0.15,Node Strength,rh_lateralorbitofrontal,0.3802875863287403,0.36915403700298194,-0.011133549325758385
MIND,aparc,0.15,Node Strength,rh_lingual,0.07274449976292105,0.07641119404213556,0.0036666942792145107
MIND,aparc,0.15,Node Strength,rh_medialorbitofrontal,0.06448569297241062,0.06365408052157621,-0.0008316124508344069
MIND,aparc,0.15,Node Strength,rh_middletemporal,0.5863129078359892,0.5214227875460801,-0.06489012028990915
MIND,aparc,0.15,Node Strength,rh_paracentral,0.11816847065590656,0.1218773059119624,0.003708835256055837
MIND,aparc,0.15,Node Strength,rh_parahippocampal,0.026484142292239783,0.025775518098006985,-0.000708624194232798
MIND,aparc,0.15,Node Strength,rh_parsopercularis,0.33476635049072173,0.3620636597032494,0.027297309212527654
MIND,aparc,0.15,Node Strength,rh_parsorbitalis,0.031801654073699163,0.029980659414496187,-0.0018209946592029763
MIND,aparc,0.15,Node Strength,rh_parstriangularis,0.471581226978091,0.45079094978417944,-0.020790277193911577
MIND,aparc,0.15,Node Strength,rh_pericalcarine,0.009405189044894449,0.028675075355320327,0.01926988631042588
MIND,aparc,0.15,Node Strength,rh_postcentral,0.1653212929295822,0.13756098192661528,-0.027760311002966914
MIND,aparc,0.15,Node Strength,rh_posteriorcingulate,0.05803954335753037,0.036522109871385953,-0.02151743348614442
MIND,aparc,0.15,Node Strength,rh_precentral,0.6078756076583024,0.6559969743462588,0.04812136668795641
MIND,aparc,0.15,Node Strength,rh_precuneus,0.6004609030593676,0.6935294848700249,0.09306858181065725
MIND,aparc,0.15,Node Strength,rh_rostralanteriorcingulate,0.003144562808033348,0.003930398586814004,0.0007858357787806562
MIND,aparc,0.15,Node Strength,rh_rostralmiddlefrontal,0.4600072809065156,0.4711582297074023,0.011150948800886684
MIND,aparc,0.15,Node Strength,rh_superiorfrontal,0.8389055908278934,0.8204133528684154,-0.018492237959477964
MIND,aparc,0.15,Node Strength,rh_superiorparietal,0.5079075196004187,0.5898117135938917,0.08190419399347304
MIND,aparc,0.15,Node Strength,rh_superiortemporal,0.3349103170586785,0.3945440689117098,0.05963375185303127
MIND,aparc,0.15,Node Strength,rh_supramarginal,0.732113170187614,0.7816882312210527,0.04957506103343867
MIND,aparc,0.15,Node Strength,rh_temporalpole,0.01922643054133243,0.01898879775425394,-0.0002376327870784907
MIND,aparc,0.15,Node Strength,rh_transversetemporal,0.0017042978331487646,0.0,-0.0017042978331487646
MIND,aparc,0.15,Local Efficiency,lh_bankssts,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,lh_caudalanteriorcingulate,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,lh_caudalmiddlefrontal,0.9108023263827658,0.8705368640338053,-0.04026546234896056
MIND,aparc,0.15,Local Efficiency,lh_cuneus,0.0,0.903401873177338,0.903401873177338
MIND,aparc,0.15,Local Efficiency,lh_entorhinal,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,lh_frontalpole,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,lh_fusiform,0.8977931116346153,0.8905013108886964,-0.007291800745918842
MIND,aparc,0.15,Local Efficiency,lh_inferiorparietal,0.8093269505401969,0.8468825272247968,0.03755557668459997
MIND,aparc,0.15,Local Efficiency,lh_inferiortemporal,0.8645611102915245,0.8285395813833385,-0.036021528908185996
MIND,aparc,0.15,Local Efficiency,lh_insula,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,lh_isthmuscingulate,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,lh_lateraloccipital,0.8288907246232917,0.48246740059012655,-0.34642332403316517
MIND,aparc,0.15,Local Efficiency,lh_lateralorbitofrontal,0.8906227504419455,0.8569566529753859,-0.033666097466559575
MIND,aparc,0.15,Local Efficiency,lh_lingual,0.3182504487432563,0.4947940111794221,0.1765435624361658
MIND,aparc,0.15,Local Efficiency,lh_medialorbitofrontal,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,lh_middletemporal,0.895505054823951,0.9178604226423649,0.02235536781841385
MIND,aparc,0.15,Local Efficiency,lh_paracentral,0.8673432975897433,0.0,-0.8673432975897433
MIND,aparc,0.15,Local Efficiency,lh_parahippocampal,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,lh_parsopercularis,0.8406126381150039,0.8548325019195987,0.014219863804594834
MIND,aparc,0.15,Local Efficiency,lh_parsorbitalis,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,lh_parstriangularis,0.9333827515539895,0.932648431911492,-0.0007343196424974829
MIND,aparc,0.15,Local Efficiency,lh_pericalcarine,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,lh_postcentral,0.8729552275634263,0.9821786264596896,0.10922339889626331
MIND,aparc,0.15,Local Efficiency,lh_posteriorcingulate,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,lh_precentral,0.7770519667471417,0.8419296730552883,0.0648777063081466
MIND,aparc,0.15,Local Efficiency,lh_precuneus,0.7339331622200029,0.8081322764311444,0.07419911421114145
MIND,aparc,0.15,Local Efficiency,lh_rostralanteriorcingulate,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,lh_rostralmiddlefrontal,0.7806358520823843,0.7808975511006871,0.00026169901830286335
MIND,aparc,0.15,Local Efficiency,lh_superiorfrontal,0.8298752705400336,0.8397630095928387,0.009887739052805045
MIND,aparc,0.15,Local Efficiency,lh_superiorparietal,0.790129533522437,0.8202591228260607,0.03012958930362375
MIND,aparc,0.15,Local Efficiency,lh_superiortemporal,0.9202599451237075,0.8904919233076174,-0.029768021816090062
MIND,aparc,0.15,Local Efficiency,lh_supramarginal,0.8303701025650181,0.8598645404167038,0.029494437851685706
MIND,aparc,0.15,Local Efficiency,lh_temporalpole,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,lh_transversetemporal,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,rh_bankssts,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,rh_caudalanteriorcingulate,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,rh_caudalmiddlefrontal,0.8889356389082285,0.8836147892651397,-0.005320849643088765
MIND,aparc,0.15,Local Efficiency,rh_cuneus,0.0,0.9034018731773379,0.9034018731773379
MIND,aparc,0.15,Local Efficiency,rh_entorhinal,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,rh_frontalpole,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,rh_fusiform,0.6157834975512472,0.6832503217998322,0.06746682424858508
MIND,aparc,0.15,Local Efficiency,rh_inferiorparietal,0.7647796829909176,0.7757682454451379,0.010988562454220308
MIND,aparc,0.15,Local Efficiency,rh_inferiortemporal,0.8589463827138908,0.8482791906213282,-0.010667192092562616
MIND,aparc,0.15,Local Efficiency,rh_insula,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,rh_isthmuscingulate,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,rh_lateraloccipital,0.5446877817175445,0.685529066515217,0.14084128479767244
MIND,aparc,0.15,Local Efficiency,rh_lateralorbitofrontal,0.7511843921159583,0.6158660296040382,-0.1353183625119201
MIND,aparc,0.15,Local Efficiency,rh_lingual,0.8249852957835413,1.0,0.1750147042164587
MIND,aparc,0.15,Local Efficiency,rh_medialorbitofrontal,0.33855692090685835,0.33837880442212903,-0.00017811648472931818
MIND,aparc,0.15,Local Efficiency,rh_middletemporal,0.8891057357420403,0.924334494752406,0.03522875901036571
MIND,aparc,0.15,Local Efficiency,rh_paracentral,0.7879186423952109,0.5599678904137443,-0.22795075198146664
MIND,aparc,0.15,Local Efficiency,rh_parahippocampal,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,rh_parsopercularis,0.9519594791616751,0.9246173598043368,-0.027342119357338324
MIND,aparc,0.15,Local Efficiency,rh_parsorbitalis,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,rh_parstriangularis,0.8606601232687325,0.8918901795428787,0.031230056274146212
MIND,aparc,0.15,Local Efficiency,rh_pericalcarine,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,rh_postcentral,0.9019366521483633,0.976310450372209,0.07437379822384571
MIND,aparc,0.15,Local Efficiency,rh_posteriorcingulate,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,rh_precentral,0.832572194275553,0.8709753954884165,0.03840320121286356
MIND,aparc,0.15,Local Efficiency,rh_precuneus,0.8568828670416262,0.764835496491248,-0.09204737055037815
MIND,aparc,0.15,Local Efficiency,rh_rostralanteriorcingulate,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,rh_rostralmiddlefrontal,0.7814968066898167,0.8203842221854754,0.03888741549565866
MIND,aparc,0.15,Local Efficiency,rh_superiorfrontal,0.7628713371379462,0.7850639927065446,0.022192655568598396
MIND,aparc,0.15,Local Efficiency,rh_superiorparietal,0.8015960227704556,0.8150625233577464,0.01346650058729082
MIND,aparc,0.15,Local Efficiency,rh_superiortemporal,0.9285579409302585,0.9029831594077325,-0.025574781522525902
MIND,aparc,0.15,Local Efficiency,rh_supramarginal,0.8353299652886036,0.847872566888087,0.012542601599483394
MIND,aparc,0.15,Local Efficiency,rh_temporalpole,0.0,0.0,0.0
MIND,aparc,0.15,Local Efficiency,rh_transversetemporal,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,lh_bankssts,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,lh_caudalanteriorcingulate,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,lh_caudalmiddlefrontal,0.8433058806834972,0.7701164665885469,-0.07318941409495028
MIND,aparc,0.15,Clustering Coefficient,lh_cuneus,0.0,0.9034018731773377,0.9034018731773377
MIND,aparc,0.15,Clustering Coefficient,lh_entorhinal,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,lh_frontalpole,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,lh_fusiform,0.8366640704995095,0.8302780192673552,-0.0063860512321542995
MIND,aparc,0.15,Clustering Coefficient,lh_inferiorparietal,0.6303942626699367,0.6819578766696797,0.05156361399974296
MIND,aparc,0.15,Clustering Coefficient,lh_inferiortemporal,0.754288532241849,0.6924154851051894,-0.06187304713665964
MIND,aparc,0.15,Clustering Coefficient,lh_insula,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,lh_isthmuscingulate,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,lh_lateraloccipital,0.7114795999407376,0.381900273728655,-0.32957932621208264
MIND,aparc,0.15,Clustering Coefficient,lh_lateralorbitofrontal,0.8612458807155151,0.7904120276798218,-0.07083385303569334
MIND,aparc,0.15,Clustering Coefficient,lh_lingual,0.3182504487432563,0.4947940111794221,0.1765435624361658
MIND,aparc,0.15,Clustering Coefficient,lh_medialorbitofrontal,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,lh_middletemporal,0.8231544298810243,0.854837395651358,0.03168296577033369
MIND,aparc,0.15,Clustering Coefficient,lh_paracentral,0.8673432975897432,0.0,-0.8673432975897432
MIND,aparc,0.15,Clustering Coefficient,lh_parahippocampal,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,lh_parsopercularis,0.7383994477758697,0.7568075175916659,0.018408069815796124
MIND,aparc,0.15,Clustering Coefficient,lh_parsorbitalis,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,lh_parstriangularis,0.9230437013847702,0.911687217815007,-0.011356483569763265
MIND,aparc,0.15,Clustering Coefficient,lh_pericalcarine,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,lh_postcentral,0.779996585116104,0.9821786264596892,0.2021820413435852
MIND,aparc,0.15,Clustering Coefficient,lh_posteriorcingulate,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,lh_precentral,0.6020254067797212,0.6984515361267644,0.0964261293470432
MIND,aparc,0.15,Clustering Coefficient,lh_precuneus,0.5747852319721893,0.6461351529670334,0.07134992099484405
MIND,aparc,0.15,Clustering Coefficient,lh_rostralanteriorcingulate,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,lh_rostralmiddlefrontal,0.6003882436625491,0.595459790728465,-0.00492845293408406
MIND,aparc,0.15,Clustering Coefficient,lh_superiorfrontal,0.68402326116536,0.7014180095298584,0.01739474836449839
MIND,aparc,0.15,Clustering Coefficient,lh_superiorparietal,0.6183035745840665,0.645875176015168,0.02757160143110149
MIND,aparc,0.15,Clustering Coefficient,lh_superiortemporal,0.8779052331324331,0.8383841626682667,-0.03952107046416642
MIND,aparc,0.15,Clustering Coefficient,lh_supramarginal,0.6646402119037139,0.710683496025627,0.04604328412191305
MIND,aparc,0.15,Clustering Coefficient,lh_temporalpole,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,lh_transversetemporal,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,rh_bankssts,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,rh_caudalanteriorcingulate,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,rh_caudalmiddlefrontal,0.8082112917301333,0.7787043050346296,-0.029506986695503667
MIND,aparc,0.15,Clustering Coefficient,rh_cuneus,0.0,0.9034018731773377,0.9034018731773377
MIND,aparc,0.15,Clustering Coefficient,rh_entorhinal,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,rh_frontalpole,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,rh_fusiform,0.6021228592275686,0.6832503217998322,0.08112746257226366
MIND,aparc,0.15,Clustering Coefficient,rh_inferiorparietal,0.5841256353317256,0.5999288166457615,0.015803181314035908
MIND,aparc,0.15,Clustering Coefficient,rh_inferiortemporal,0.749207846728433,0.7348054265552905,-0.014402420173142527
MIND,aparc,0.15,Clustering Coefficient,rh_insula,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,rh_isthmuscingulate,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,rh_lateraloccipital,0.3835432943460372,0.4735123762232127,0.0899690818771755
MIND,aparc,0.15,Clustering Coefficient,rh_lateralorbitofrontal,0.7048575364855485,0.5639788265553283,-0.14087870993022023
MIND,aparc,0.15,Clustering Coefficient,rh_lingual,0.6567766641630073,1.0,0.3432233358369927
MIND,aparc,0.15,Clustering Coefficient,rh_medialorbitofrontal,0.3385569209068583,0.3383788044221289,-0.0001781164847293737
MIND,aparc,0.15,Clustering Coefficient,rh_middletemporal,0.8006040239936766,0.8681425867449524,0.06753856275127579
MIND,aparc,0.15,Clustering Coefficient,rh_paracentral,0.6529355043463437,0.5599678904137442,-0.09296761393259956
MIND,aparc,0.15,Clustering Coefficient,rh_parahippocampal,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,rh_parsopercularis,0.9519594791616751,0.9067638182514772,-0.04519566091019789
MIND,aparc,0.15,Clustering Coefficient,rh_parsorbitalis,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,rh_parstriangularis,0.7916517184983392,0.8401950814839938,0.04854336298565465
MIND,aparc,0.15,Clustering Coefficient,rh_pericalcarine,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,rh_postcentral,0.8378504725146801,0.9763104503722086,0.1384599778575285
MIND,aparc,0.15,Clustering Coefficient,rh_posteriorcingulate,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,rh_precentral,0.7044612739703198,0.7529256921896863,0.048464418219366534
MIND,aparc,0.15,Clustering Coefficient,rh_precuneus,0.7445901209208039,0.6374794014202617,-0.10711071950054218
MIND,aparc,0.15,Clustering Coefficient,rh_rostralanteriorcingulate,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,rh_rostralmiddlefrontal,0.6235128490974235,0.6837669126701174,0.060254063572693806
MIND,aparc,0.15,Clustering Coefficient,rh_superiorfrontal,0.6179513086285502,0.6523904474045379,0.0344391387759877
MIND,aparc,0.15,Clustering Coefficient,rh_superiorparietal,0.6390352269132269,0.6409985347570387,0.0019633078438118234
MIND,aparc,0.15,Clustering Coefficient,rh_superiortemporal,0.9147958832181361,0.867886638966795,-0.04690924425134113
MIND,aparc,0.15,Clustering Coefficient,rh_supramarginal,0.700706042563467,0.711024516890115,0.010318474326648008
MIND,aparc,0.15,Clustering Coefficient,rh_temporalpole,0.0,0.0,0.0
MIND,aparc,0.15,Clustering Coefficient,rh_transversetemporal,0.0,0.0,0.0
MIND,aparc,0.15,Betweenness Centrality,lh_bankssts,0.3057324840764331,0.3057324840764331,0.0
MIND,aparc,0.15,Betweenness Centrality,lh_caudalanteriorcingulate,0.10509554140127389,0.10509554140127389,0.0
MIND,aparc,0.15,Betweenness Centrality,lh_caudalmiddlefrontal,0.0,0.0,0.0
MIND,aparc,0.15,Betweenness Centrality,lh_cuneus,0.0,0.0,0.0
MIND,aparc,0.15,Betweenness Centrality,lh_entorhinal,0.10509554140127389,0.0,-0.10509554140127389
MIND,aparc,0.15,Betweenness Centrality,lh_frontalpole,0.0,0.4012738853503185,0.4012738853503185
MIND,aparc,0.15,Betweenness Centrality,lh_fusiform,0.15764331210191082,0.052547770700636945,-0.10509554140127388
MIND,aparc,0.15,Betweenness Centrality,lh_inferiorparietal,0.3073248407643312,0.0,-0.3073248407643312
MIND,aparc,0.15,Betweenness Centrality,lh_inferiortemporal,0.030254777070063694,0.0015923566878980893,-0.028662420382165606
MIND,aparc,0.15,Betweenness Centrality,lh_insula,0.10509554140127389,0.10509554140127389,0.0
MIND,aparc,0.15,Betweenness Centrality,lh_isthmuscingulate,0.0,0.49363057324840764,0.49363057324840764
MIND,aparc,0.15,Betweenness Centrality,lh_lateraloccipital,0.0,0.22929936305732485,0.22929936305732485
MIND,aparc,0.15,Betweenness Centrality,lh_lateralorbitofrontal,0.0,0.0,0.0
MIND,aparc,0.15,Betweenness Centrality,lh_lingual,0.2070063694267516,0.2070063694267516,0.0
MIND,aparc,0.15,Betweenness Centrality,lh_medialorbitofrontal,0.0,0.0,0.0
MIND,aparc,0.15,Betweenness Centrality,lh_middletemporal,0.0,0.0,0.0
MIND,aparc,0.15,Betweenness Centrality,lh_paracentral,0.0,0.0,0.0
MIND,aparc,0.15,Betweenness Centrality,lh_parahippocampal,0.0,0.0,0.0
MIND,aparc,0.15,Betweenness Centrality,lh_parsopercularis,0.0,0.0,0.0
MIND,aparc,0.15,Betweenness Centrality,lh_parsorbitalis,0.5955414012738853,0.5828025477707006,-0.01273885350318471
MIND,aparc,0.15,Betweenness Centrality,lh_parstriangularis,0.0,0.0,0.0
