Method,Parcellation,Density,Feature,Region,Control_normalized,Gifted_normalized,Diff_gifted_minus_controls
maxSW,500.aparc,0.03,Participation Coefficient,lh_rostralmiddlefrontal_part8,0.0,0.34516347516628576,0.34516347516628576
maxSW,500.aparc,0.03,Participation Coefficient,lh_rostralmiddlefrontal_part9,0.0,0.8825389976502414,0.8825389976502414
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorfrontal_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorfrontal_part10,0.47340422284690137,0.7033941427739611,0.2299899199270597
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorfrontal_part11,0.535302294207172,0.6531692423744954,0.11786694816732335
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorfrontal_part12,0.807852425793985,0.0,-0.807852425793985
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorfrontal_part13,0.0,0.48227560723655627,0.48227560723655627
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorfrontal_part2,0.0,0.7645718892984201,0.7645718892984201
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorfrontal_part3,0.38200614034766595,0.5580414249622043,0.17603528461453838
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorfrontal_part4,0.854735889480996,0.7530806690149277,-0.10165522046606834
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorfrontal_part5,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorfrontal_part6,0.3744714833940444,0.6298357884219671,0.2553643050279227
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorfrontal_part7,0.7150642973154493,0.5250869217739271,-0.18997737554152216
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorfrontal_part8,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorfrontal_part9,0.30983965348411846,0.6052384596188417,0.29539880613472325
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorparietal_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorparietal_part10,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,lh_superiorparietal_part2,0.0,0.3849771938223995,0.3849771938223995
